,DiskAngle,DeltaCable
166,1.4486232791552895,8.780590268385204
167,1.457349925415261,8.744897872636352
168,1.4660765716752326,8.707395994175013
169,1.4748032179352042,8.668100809557282
170,1.4835298641951757,8.627029268887647
171,1.4922565104551473,8.5841990885075
172,1.5009831567151188,8.539628743353136
173,1.5097098029750904,8.493337458986536
174,1.518436449235062,8.445345203302354
175,1.5271630954950335,8.395672677914698
176,1.535889741755005,8.344341309227431
177,1.5446163880149766,8.291373239191813
178,1.5533430342749481,8.23679131575551
179,1.5620696805349197,8.180619083007048
180,1.5707963267948912,8.122880771019997
